iter	RMSE
3257	166.5548213
3258	166.5547331
3259	166.5547386
3260	166.5547331
3261	166.5547221
3262	166.5517958
3263	166.5513439
3264	166.5513329
3265	166.5501315
3266	166.5466816
3267	166.5466816
3268	166.5466706
3269	166.5462352
3270	166.5462021
3271	166.4939487
3272	166.4936786
3273	166.4925154
3274	166.4925209
3275	166.4925154
3276	166.4910324
3277	166.491038
3278	166.4909387
3279	166.4807174
3280	166.4567882
3281	166.4567606
3282	166.4563801
3283	166.4535845
3284	166.4522335
3285	166.452228
3286	166.452228
3287	166.4521673
3288	166.4519688
3289	166.4519302
3290	166.4519357
3291	166.4033208
3292	166.3811015
3293	166.3810629
3294	166.3810629
3295	166.3786522
3296	166.3786301
3297	166.36534
3298	166.3487217
3299	166.3484182
3300	166.3483465
3301	166.348352
3302	166.348341
3303	166.3483354
3304	166.3474692
3305	166.3465477
3306	166.3465312
3307	166.3464815
3308	166.34231
3309	166.335843
3310	166.3352636
3311	166.3352691
3312	166.3192935
3313	166.3192769
3314	166.3188851
3315	166.318863
3316	166.318852
3317	166.3172295
3318	166.3143322
3319	166.3143432
3320	166.3143377
3321	166.3143322
3322	166.3066057
3323	166.2792787
3324	166.2760219
3325	166.2593947
3326	166.259334
3327	166.2593284
3328	166.2586825
3329	166.2585997
3330	166.2585832
3331	166.2583347
3332	166.2569104
3333	166.2378685
3334	166.2378685
3335	166.2332526
3336	166.2332581
3337	166.2332415
3338	166.2330317
3339	166.232706
3340	166.2327004
3341	166.2327004
3342	166.2326673
3343	166.2326673
3344	166.2326618
3345	166.2307016
3346	166.2302654
3347	166.2051073
3348	166.2050907
3349	166.2047428
3350	166.2047373
3351	166.2045274
3352	166.2045274
3353	166.2045164
3354	166.2043065
3355	166.2042899
3356	166.2042789
3357	166.181315
3358	166.1810223
3359	166.1585468
3360	166.1585468
3361	166.1583425
3362	166.1583204
3363	166.1583314
3364	166.1583259
3365	166.1553705
3366	166.1544425
3367	166.1544535
3368	166.1538846
3369	166.1538569
3370	166.1538293
3371	166.1531167
3372	166.1528847
3373	166.1484874
3374	166.1484874
3375	166.148156
3376	166.1413112
3377	166.1413112
3378	166.1411289
3379	166.1411344
3380	166.1411234
3381	166.138897
3382	166.1389025
3383	166.1389025
3384	166.1317646
3385	166.1317038
3386	166.1317093
3387	166.1315159
3388	166.1314994
3389	166.1315049
3390	166.1314994
3391	166.1314883
3392	166.1313612
3393	166.131096
3394	166.1308364
3395	166.130632
3396	166.1306375
3397	166.130422
3398	166.1302452
3399	166.1302397
3400	166.1302342
3401	166.1302342
3402	166.1299911
3403	166.1299579
3404	166.1299469
3405	166.1290518
3406	166.1275104
3407	166.1275104
3408	166.1274883
3409	166.1274662
3410	166.1274662
3411	166.1274662
3412	166.1261346
3413	166.1261291
3414	166.1261291
3415	166.1111611
3416	166.1111611
3417	166.1064975
3418	166.106271
3419	166.106271
3420	166.1056963
3421	166.1056852
3422	166.1054642
3423	166.1054697
3424	166.1054697
3425	166.1054642
3426	166.1054587
3427	166.0994079
3428	166.0973412
3429	166.0763577
3430	166.0763577
3431	166.0727708
3432	166.0726879
3433	166.0725332
3434	166.0725442
3435	166.0725442
3436	166.0712233
3437	166.0712289
3438	166.069311
3439	166.0693055
3440	166.0691507
3441	166.0691507
3442	166.0465606
3443	166.0465054
3444	166.0464888
3445	166.0392308
3446	166.0365387
3447	166.0365497
3448	166.0365497
3449	166.0289651
3450	166.0048933
3451	166.0048822
3452	166.0035497
3453	165.977489
3454	165.970062
3455	165.9691827
3456	165.9691827
3457	165.9672859
3458	165.9672748
3459	165.9671863
3460	165.9671697
3461	165.9671697
3462	165.9671697
3463	165.9671587
3464	165.9671476
3465	165.9663512
3466	165.9607434
3467	165.9604281
3468	165.9603617
3469	165.9599801
3470	165.9599857
3471	165.9599857
3472	165.9599746
3473	165.959864
3474	165.959864
3475	165.9592888
3476	165.9592501
3477	165.9592556
3478	165.9540402
3479	165.953996
3480	165.9539572
3481	165.953819
3482	165.9537913
3483	165.9537305
3484	165.953725
3485	165.9537305
3486	165.9537305
3487	165.924625
3488	165.9246361
3489	165.9234799
3490	165.9234689
3491	165.9201996
3492	165.9201996
3493	165.9187668
3494	165.9187668
3495	165.9187668
3496	165.917771
3497	165.9177655
3498	165.9119845
3499	165.8583802
3500	165.8583802
3501	165.8580427
3502	165.8580316
3503	165.8580205
3504	165.8579984
3505	165.8579652
3506	165.8575391
3507	165.857124
3508	165.8565651
3509	165.8563603
3510	165.8563603
3511	165.8563271
3512	165.8553089
3513	165.8553089
3514	165.8553033
3515	165.8552757
3516	165.8552646
3517	165.855248
3518	165.8552093
3519	165.8459118
3520	165.8459228
3521	165.8457015
3522	165.8456959
3523	165.8456849
3524	165.8456849
3525	165.8456849
3526	165.8456683
3527	165.8456627
3528	165.8456627
3529	165.8456295
3530	165.8456351
3531	165.8456351
3532	165.8456351
3533	165.8455963
3534	165.8455908
3535	165.8375325
3536	165.8359662
3537	165.8359773
3538	165.8359718
3539	165.8359607
3540	165.8359551
3541	165.8359607
3542	165.8358611
3543	165.8358168
3544	165.8356231
3545	165.8352135
3546	165.826485
3547	165.8259647
3548	165.8259758
3549	165.8259592
3550	165.8258319
3551	165.8258319
3552	165.8258263
3553	165.8258208
3554	165.8258208
3555	165.8258153
3556	165.8257821
3557	165.8257876
3558	165.8257212
3559	165.8257156
3560	165.8142411
3561	165.8142356
3562	165.8142134
3563	165.8139588
3564	165.8128406
3565	165.8128406
3566	165.7622885
3567	165.7619618
3568	165.7618954
3569	165.7616905
3570	165.7614247
3571	165.7614247
3572	165.7614192
3573	165.7614303
3574	165.7614192
3575	165.7614192
3576	165.7612143
3577	165.7611922
3578	165.7611313
3579	165.7611257
3580	165.7611257
3581	165.7608876
3582	165.760644
3583	165.7606385
3584	165.7606274
3585	165.7564633
3586	165.7563747
3587	165.7531354
3588	165.7531298
3589	165.7531298
3590	165.7531132
3591	165.7531077
3592	165.7531077
3593	165.7531021
3594	165.7411962
3595	165.7411962
3596	165.7411906
3597	165.7411242
3598	165.7411131
3599	165.740587
3600	165.7405759
3601	165.7405704
3602	165.7404652
3603	165.7404485
3604	165.7404264
3605	165.7346337
3606	165.7346004
3607	165.7344121
3608	165.7249473
3609	165.7213694
3610	165.7212974
3611	165.7040385
3612	165.7039332
3613	165.7039221
3614	165.7038114
3615	165.7038114
3616	165.7036175
3617	165.7001943
3618	165.7001998
3619	165.6959733
3620	165.6958515
3621	165.6958515
3622	165.6958293
3623	165.6956853
3624	165.694594
3625	165.694594
3626	165.6856531
3627	165.6856476
3628	165.6853041
3629	165.6771218
3630	165.6768614
3631	165.6731495
3632	165.673144
3633	165.6731384
3634	165.6731329
3635	165.6530044
3636	165.6530044
3637	165.6529767
3638	165.6529102
3639	165.6485938
3640	165.6461724
3641	165.6460837
3642	165.6291993
3643	165.6230092
3644	165.6217013
3645	165.6154777
3646	165.6154777
3647	165.6153891
3648	165.6153724
3649	165.6153669
3650	165.6063275
3651	165.6061169
3652	165.6061114
3653	165.5959297
3654	165.5958964
3655	165.5958576
3656	165.5958521
3657	165.5887905
3658	165.5886797
3659	165.5886797
3660	165.5886852
3661	165.5884358
3662	165.5884358
3663	165.5884302
3664	165.5884247
3665	165.5884247
3666	165.5884136
3667	165.5884191
3668	165.5883471
3669	165.5202931
3670	165.5202376
3671	165.5202432
3672	165.5201212
3673	165.5199603
3674	165.5070505
3675	165.5038506
3676	165.503845
3677	165.4914386
3678	165.491433
3679	165.4800795
3680	165.4798299
3681	165.4798299
3682	165.476574
3683	165.4757531
3684	165.4756477
3685	165.4754869
3686	165.4167585
3687	165.4167474
3688	165.4116702
3689	165.4116647
3690	165.4116591
3691	165.4048616
3692	165.4048561
3693	165.4034466
3694	165.4013268
3695	165.3809764
3696	165.3805547
3697	165.3804048
3698	165.3768639
3699	165.3768528
3700	165.3768528
3701	165.3768472
3702	165.368089
3703	165.3678948
3704	165.3679059
3705	165.3677171
3706	165.3676505
3707	165.3670178
3708	165.3643758
3709	165.3557335
3710	165.3557279
3711	165.3557168
3712	165.3551173
3713	165.351476
3714	165.3512928
3715	165.2817751
3716	165.2817806
3717	165.1661825
3718	165.1642152
3719	165.1642152
3720	165.1640485
3721	165.1640652
3722	165.1502327
3723	165.1462645
3724	165.1462089
3725	165.1460588
3726	165.1460366
3727	165.1460366
3728	165.1460366
3729	165.1459921
3730	165.1456142
3731	165.1191846
3732	165.1131421
3733	165.1129531
3734	165.1114411
3735	165.08738
3736	165.0789567
3737	165.0431014
3738	165.0430792
3739	165.0428456
3740	165.0421282
3741	165.042106
3742	165.0420782
3743	165.042067
3744	165.0416166
3745	165.0259162
3746	165.0258327
3747	165.0258049
3748	165.0220228
3749	165.0155096
3750	165.0154873
3751	165.0154651
3752	165.0154651
3753	165.0154595
3754	165.0154206
3755	165.0153983
3756	165.0153372
3757	165.015326
3758	165.0105035
3759	165.0104979
3760	165.0104868
3761	164.9927975
3762	164.9927864
3763	164.969409
3764	164.9682351
3765	164.9672058
3766	164.9671835
3767	164.9671557
3768	164.9670722
3769	164.9670277
3770	164.9669721
3771	164.9669665
3772	164.9559942
3773	164.933619
3774	164.9336134
3775	164.9336023
3776	164.9296511
3777	164.9296455
3778	164.9294675
3779	164.9294396
3780	164.9294396
3781	164.9293561
3782	164.9292504
3783	164.9292448
3784	164.9134224
3785	164.9132555
3786	164.9131553
3787	164.9117583
3788	164.9116915
3789	164.9103335
3790	164.9103056
3791	164.9103001
3792	164.9063595
3793	164.9063595
3794	164.906365
3795	164.9063094
3796	164.9063094
3797	164.9008825
3798	164.8987062
3799	164.8982219
3800	164.8982219
3801	164.8975094
3802	164.8974538
3803	164.8929451
3804	164.892934
3805	164.8926334
3806	164.8926389
3807	164.8925721
3808	164.8764066
3809	164.8764011
3810	164.8748312
3811	164.8715021
3812	164.8714186
3813	164.8686016
3814	164.8547277
3815	164.8545718
3816	164.8545606
3817	164.8534193
3818	164.8534081
3819	164.8521554
3820	164.852122
3821	164.8164846
3822	164.8045611
3823	164.8045556
3824	164.8035809
3825	164.8035754
3826	164.8035642
3827	164.8034528
3828	164.8033192
3829	164.7967082
3830	164.7967082
3831	164.7967082
3832	164.7965244
3833	164.7964854
3834	164.7964186
3835	164.7963406
3836	164.7962682
3837	164.7962626
3838	164.7887435
3839	164.7886042
3840	164.7884427
3841	164.7884427
3842	164.7715428
3843	164.7715205
3844	164.7715038
3845	164.7714815
3846	164.7581119
3847	164.7501341
3848	164.7206265
3849	164.7206043
3850	164.7204872
3851	164.7204705
3852	164.7193004
3853	164.7036863
3854	164.7033408
3855	164.6905786
3856	164.6877084
3857	164.670107
3858	164.6529664
3859	164.6528438
3860	164.6523142
3861	164.652225
3862	164.6522083
3863	164.6520968
3864	164.5933312
3865	164.5933367
3866	164.5591884
3867	164.5581844
3868	164.5581788
3869	164.5581788
3870	164.5581732
3871	164.5554011
3872	164.5517253
3873	164.5399555
3874	164.53995
3875	164.5394758
3876	164.5394702
3877	164.5394591
3878	164.5354817
3879	164.5354817
3880	164.5083905
3881	164.5084073
3882	164.441352
3883	164.4413017
3884	164.4371824
3885	164.4123361
3886	164.4121183
3887	164.4121016
3888	164.4112865
3889	164.4112698
3890	164.4049389
3891	164.4049389
3892	164.4048887
3893	164.4048719
3894	164.4040959
3895	164.4039228
3896	164.4039061
3897	164.4037777
3898	164.3923267
3899	164.3915897
3900	164.3915841
3901	164.3906294
3902	164.3906126
3903	164.3906126
3904	164.3902497
3905	164.3902497
3906	164.3902497
3907	164.3603927
3908	164.3603033
3909	164.3601861
3910	164.360147
3911	164.3600353
3912	164.3595606
3913	164.3594992
3914	164.3500222
3915	164.349648
3916	164.348235
3917	164.3478441
3918	164.3478385
3919	164.3478385
3920	164.347805
3921	164.3477994
3922	164.339623
3923	164.3395951
3924	164.3293462
3925	164.3292289
3926	164.298087
3927	164.2896121
3928	164.2865561
3929	164.283405
3930	164.2822262
3931	164.2822206
3932	164.2822206
3933	164.2575631
3934	164.2575016
3935	164.2572446
3936	164.2552329
3937	164.2305714
3938	164.2296381
3939	164.2287383
3940	164.1635592
3941	164.1633467
3942	164.1632517
3943	164.1632461
3944	164.1632461
3945	164.1632293
3946	164.15515
3947	164.1551276
3948	164.1551108
3949	164.1550885
3950	164.1550885
3951	164.1479202
3952	164.1479202
3953	164.147909
3954	164.147909
3955	164.1478363
3956	164.1370665
3957	164.1369714
3958	164.1366359
3959	164.1090203
3960	164.1090147
3961	164.1090147
3962	164.1090147
3963	164.0951268
3964	164.0901598
3965	164.0901654
3966	164.0890411
3967	164.0890299
3968	164.0890131
3969	164.0889907
3970	164.0868148
3971	164.0864176
3972	164.0863449
3973	164.0861715
3974	164.0860261
3975	164.0815399
3976	164.0815343
3977	164.0554479
3978	164.0554479
3979	164.0554479
3980	164.0554535
3981	164.0554535
3982	164.0545695
3983	164.054564
3984	164.0537751
3985	164.052382
3986	164.0523764
3987	164.0436481
3988	164.0329442
3989	164.0100233
3990	164.0100289
3991	164.0061842
3992	164.0056022
3993	164.0055966
3994	164.0053279
3995	164.0051824
3996	163.9965916
3997	163.9940059
3998	163.9703014
3999	163.92487
4000	163.92487
4001	163.9246013
4002	163.9184868
4003	163.9184812
4004	163.9184028
4005	163.9088947
4006	163.9088891
4007	163.9088835
4008	163.8934834
4009	163.893433
4010	163.8919937
4011	163.8919881
4012	163.8905712
4013	163.8905768
4014	163.8898207
4015	163.8898095
4016	163.887995
4017	163.8877654
4018	163.8877542
4019	163.8874797
4020	163.8847579
4021	163.883761
4022	163.883761
4023	163.8837105
4024	163.8830665
4025	163.8824056
4026	163.8822264
4027	163.88212
4028	163.8821312
4029	163.88212
4030	163.8821032
4031	163.8788155
4032	163.8564108
4033	163.8547023
4034	163.8232742
4035	163.8228764
4036	163.8228036
4037	163.8023244
4038	163.8022851
4039	163.8022795
4040	163.8020106
4041	163.8020162
4042	163.7996963
4043	163.7996795
4044	163.7410003
4045	163.7409835
4046	163.7389767
4047	163.7363141
4048	163.7347333
4049	163.7103241
4050	163.6997946
4051	163.6997834
4052	163.691384
4053	163.6913672
4054	163.6913336
4055	163.6875823
4056	163.686629
4057	163.6866066
4058	163.686601
4059	163.6735297
4060	163.6735409
4061	163.6735241
4062	163.6705463
4063	163.6700752
4064	163.6700752
4065	163.6690266
4066	163.6664244
4067	163.5959383
4068	163.5958597
4069	163.5957644
4070	163.5957251
4071	163.5957307
4072	163.5947881
4073	163.5947769
4074	163.5947432
4075	163.5661607
4076	163.5652461
4077	163.562878
4078	163.5628668
4079	163.5627433
4080	163.5619016
4081	163.5402448
4082	163.520241
4083	163.5193709
4084	163.5192924
4085	163.5192924
4086	163.4993028
4087	163.4986011
4088	163.4986067
4089	163.4986067
4090	163.497832
4091	163.4975233
4092	163.4951598
4093	163.4951486
4094	163.4950531
4095	163.4949914
4096	163.4949802
4097	163.4806471
4098	163.4707486
4099	163.462781
4100	163.4627642
4101	163.4621353
4102	163.4621184
4103	163.4621184
4104	163.4438909
4105	163.4437449
4106	163.4437392
4107	163.4437336
4108	163.4436719
4109	163.4424925
4110	163.4424139
4111	163.442296
4112	163.442296
4113	163.4157257
4114	163.4154617
4115	163.4128387
4116	163.4127994
4117	163.4127881
4118	163.40848
4119	163.4084744
4120	163.4082048
4121	163.4077161
4122	163.3863647
4123	163.3863029
4124	163.3788312
4125	163.378747
4126	163.3778537
4127	163.3760616
4128	163.376056
4129	163.3751571
4130	163.3641284
4131	163.3563523
4132	163.3546836
4133	163.3542734
4134	163.3522281
4135	163.3433951
4136	163.3433951
4137	163.3426646
4138	163.3423162
4139	163.3423218
4140	163.338821
4141	163.3388154
4142	163.3388154
4143	163.3371521
4144	163.3368598
4145	163.330403
4146	163.330212
4147	163.329976
4148	163.3299703
4149	163.3297737
4150	163.3295432
4151	163.3295264
4152	163.3173482
4153	163.307524
4154	163.3021733
4155	163.3020216
4156	163.2999307
4157	163.2998014
4158	163.2992787
4159	163.2992787
4160	163.2960524
4161	163.2960524
4162	163.2956702
4163	163.2954341
4164	163.2924326
4165	163.2922302
4166	163.2917581
4167	163.2917581
4168	163.2914939
4169	163.2914545
4170	163.2914433
4171	163.2654275
4172	163.2646685
4173	163.2607613
4174	163.2602553
4175	163.2591309
4176	163.2591253
4177	163.258743
4178	163.2285159
4179	163.2283135
4180	163.2246472
4181	163.2240343
4182	163.2239612
4183	163.2226903
4184	163.2225216
4185	163.2224991
4186	163.2009772
4187	163.2008985
4188	163.19947
4189	163.1989019
4190	163.1988963
4191	163.1988738
4192	163.1988682
4193	163.1960336
4194	163.1958705
4195	163.1941607
4196	163.1941551
4197	163.193424
4198	163.1742945
4199	163.162971
4200	163.1625323
4201	163.1623522
4202	163.1621104
4203	163.162116
4204	163.1620653
4205	163.1592582
4206	163.1425159
4207	163.1419645
4208	163.1400573
4209	163.1400348
4210	163.1398885
4211	163.1394272
4212	163.1252373
4213	163.1197737
4214	163.1175342
4215	163.1175286
4216	163.1174611
4217	163.1174554
4218	163.1100727
4219	163.1098139
4220	163.107985
4221	163.1078106
4222	163.1076811
4223	163.1075799
4224	163.0883897
4225	163.0879001
4226	163.0876299
4227	163.087039
4228	163.0870052
4229	163.0870052
4230	163.0770434
4231	163.0769308
4232	163.0768633
4233	163.0768576
4234	163.0766156
4235	163.0766156
4236	163.0755293
4237	163.075535
4238	163.0755293
4239	163.0753492
4240	163.0138869
4241	163.0137405
4242	163.0137461
4243	163.0137517
4244	163.0135546
4245	163.0135321
4246	163.008138
4247	163.0080141
4248	163.0075749
4249	163.0070287
4250	163.0070175
4251	163.0070231
4252	162.9824937
4253	162.9824824
4254	162.9817785
4255	162.9817785
4256	162.9817841
4257	162.9817785
4258	162.9817729
4259	162.9342744
4260	162.9329788
4261	162.9329844
4262	162.9329788
4263	162.9268102
4264	162.9107426
4265	162.908534
4266	162.9013672
4267	162.9013559
4268	162.9013559
4269	162.8978062
4270	162.8976541
4271	162.8854661
4272	162.8854605
4273	162.8853534
4274	162.8851393
4275	162.8832009
4276	162.8813075
4277	162.880975
4278	162.8809581
4279	162.8754694
4280	162.8754131
4281	162.8754074
4282	162.8754074
4283	162.856049
4284	162.8553896
4285	162.8551247
4286	162.8551247
4287	162.8545555
4288	162.8395348
4289	162.8395291
4290	162.8391853
4291	162.824586
4292	162.8220944
4293	162.8221057
4294	162.8004407
4295	162.8004407
4296	162.8004407
4297	162.800435
4298	162.8003392
4299	162.8002151
4300	162.8002151
4301	162.8001982
4302	162.8001926
4303	162.7925023
4304	162.7821052
4305	162.7820883
4306	162.7820657
4307	162.7809042
4308	162.7807688
4309	162.7807463
4310	162.7807407
4311	162.7805207
4312	162.7610608
4313	162.7610608
4314	162.7609424
4315	162.7605646
4316	162.7603897
4317	162.7603672
4318	162.7592224
4319	162.7592055
4320	162.6948932
4321	162.6948593
4322	162.694865
4323	162.6948198
4324	162.6945547
4325	162.6651143
4326	162.6513966
4327	162.649952
4328	162.6499464
4329	162.6499464
4330	162.6173146
4331	162.6173202
4332	162.6173146
4333	162.6054669
4334	162.6054612
4335	162.6054612
4336	162.6048516
4337	162.6047218
4338	162.6047218
4339	162.6047161
4340	162.6046484
4341	162.6046428
4342	162.6046371
4343	162.6038582
4344	162.6006576
4345	162.6005785
4346	162.5991391
4347	162.5991335
4348	162.5813568
4349	162.5749208
4350	162.5698508
4351	162.5698283
4352	162.5697323
4353	162.5696871
4354	162.5582255
4355	162.5580166
4356	162.5577061
4357	162.5575818
4358	162.5402185
4359	162.5401338
4360	162.5401168
4361	162.5397667
4362	162.5397103
4363	162.5360002
4364	162.5235084
4365	162.5234576
4366	162.5229041
4367	162.5227742
4368	162.5145964
4369	162.5144439
4370	162.5019674
4371	162.5015381
4372	162.5015325
4373	162.5015325
4374	162.5009337
4375	162.4684076
4376	162.4532947
4377	162.4532891
4378	162.449803
4379	162.4497917
4380	162.4497917
4381	162.4239406
4382	162.423918
4383	162.4184817
4384	162.4184873
4385	162.4122766
4386	162.4112085
4387	162.4043193
4388	162.4043193
4389	162.3803602
4390	162.3801793
4391	162.3800719
4392	162.3787831
4393	162.3587606
4394	162.3479286
4395	162.3442255
4396	162.3442311
4397	162.3440163
4398	162.3422749
4399	162.3421562
4400	162.3421336
4401	162.3189796
4402	162.3179617
4403	162.299289
4404	162.2989836
4405	162.2944706
4406	162.2944593
4407	162.2942217
4408	162.2941313
4409	162.2940973
4410	162.2940917
4411	162.294086
4412	162.2939333
4413	162.2935544
4414	162.2935487
4415	162.2935374
4416	162.2922197
4417	162.292214
4418	162.292214
4419	162.292214
4420	162.2920953
4421	162.2915693
4422	162.2909246
4423	162.2908284
4424	162.2908284
4425	162.2903986
4426	162.2899461
4427	162.2899348
4428	162.2899348
4429	162.2211591
4430	162.2211647
4431	162.1947735
4432	162.1947679
4433	162.1906877
4434	162.1903708
4435	162.1784636
4436	162.1784636
4437	162.1783674
4438	162.178175
4439	162.1781354
4440	162.1781184
4441	162.177094
4442	162.1614219
4443	162.161337
4444	162.1612691
4445	162.1612747
4446	162.1612408
4447	162.1612068
4448	162.1578956
4449	162.157873
4450	162.157873
4451	162.1477522
4452	162.1476276
4453	162.1454879
4454	162.1449954
4455	162.13634
4456	162.1363343
4457	162.1363004
4458	162.1363004
4459	162.1318621
4460	162.1317149
4461	162.1310129
4462	162.130945
4463	162.1309393
4464	162.130945
4465	162.1306733
4466	162.1167801
4467	162.1145267
4468	162.1144248
4469	162.1143569
4470	162.114255
4471	162.1082647
4472	162.1082591
4473	162.1082647
4474	162.1082307
4475	162.1081515
4476	162.0767245
4477	162.0764187
4478	162.0421137
4479	162.0421024
4480	162.0420968
4481	162.0045495
4482	162.0045609
4483	161.9910592
4484	161.9910649
4485	161.9869456
4486	161.9867359
4487	161.9867133
4488	161.9867133
4489	161.9839821
4490	161.9839085
4491	161.9839085
4492	161.9838745
4493	161.9837951
4494	161.9837271
4495	161.9836875
4496	161.9836195
4497	161.9835685
4498	161.9835685
4499	161.9834268
4500	161.9834212
4501	161.9834268
4502	161.9817212
4503	161.9812339
4504	161.9811716
4505	161.9811716
4506	161.962171
4507	161.9620123
4508	161.9620123
4509	161.9620123
4510	161.9535512
4511	161.9530411
4512	161.9530298
4513	161.9523723
4514	161.9457186
4515	161.9456733
4516	161.9454353
4517	161.9441827
4518	161.9441204
4519	161.944058
4520	161.944058
4521	161.9440523
4522	161.943752
4523	161.9428791
4524	161.9136422
4525	161.9136025
4526	161.9050821
4527	161.9027181
4528	161.9024687
4529	161.9019528
4530	161.9009437
4531	161.9009437
4532	161.9009153
4533	161.9002463
4534	161.8947131
4535	161.8926834
4536	161.8564001
4537	161.8557593
4538	161.8557537
4539	161.8357288
4540	161.8357288
4541	161.8355814
4542	161.8350993
4543	161.8350709
4544	161.8304883
4545	161.8302217
4546	161.829819
4547	161.8256559
4548	161.8188892
4549	161.8086962
4550	161.8086508
4551	161.7554344
4552	161.7480803
4553	161.7450444
4554	161.731907
4555	161.7317935
4556	161.7308514
4557	161.7308003
4558	161.717866
4559	161.7160385
4560	161.7159874
4561	161.7159704
4562	161.7159363
4563	161.715556
4564	161.7143074
4565	161.7138022
4566	161.7137171
4567	161.7097156
4568	161.7097099
4569	161.704715
4570	161.7035855
4571	161.7035344
4572	161.6973984
4573	161.6972735
4574	161.6971827
4575	161.6971373
4576	161.6899395
4577	161.5977419
4578	161.5720158
4579	161.5719931
4580	161.5686982
4581	161.5686471
4582	161.5540579
4583	161.5540522
4584	161.5540522
4585	161.5504559
4586	161.4809446
4587	161.4809502
4588	161.4808309
4589	161.4808025
4590	161.4469168
4591	161.4469224
4592	161.4454557
4593	161.4454386
4594	161.429161
4595	161.4250672
4596	161.3807449
4597	161.3803468
4598	161.3754612
4599	161.3730211
4600	161.3730211
4601	161.3715423
4602	161.359296
4603	161.3472592
4604	161.3472535
4605	161.3466676
4606	161.3427537
4607	161.3415135
4608	161.3396532
4609	161.3326443
4610	161.3326386
4611	161.3316999
4612	161.3275069
4613	161.3274955
4614	161.3269607
4615	161.3268754
4616	161.3267957
4617	161.3267673
4618	161.326773
4619	161.325197
4620	161.3251116
4621	161.3248898
4622	161.3246622
4623	161.3233365
4624	161.3233365
4625	161.3194221
4626	161.3187962
4627	161.2963887
4628	161.2951994
4629	161.2951823
4630	161.2844098
4631	161.2844098
4632	161.2575523
4633	161.2575124
4634	161.2574954
4635	161.2562887
4636	161.2445857
4637	161.24458
4638	161.24458
4639	161.2439027
4640	161.2439027
4641	161.2437888
4642	161.243453
4643	161.243026
4644	161.2429577
4645	161.2429577
4646	161.2372027
4647	161.2325632
4648	161.2314872
4649	161.2314701
4650	161.2314815
4651	161.2314758
4652	161.230212
4653	161.2302064
4654	161.2289482
4655	161.2287775
4656	161.2286181
4657	161.2286181
4658	161.2126374
4659	161.188672
4660	161.1884328
4661	161.1884214
4662	161.1884044
4663	161.1883588
4664	161.1878178
4665	161.178775
4666	161.1787352
4667	161.1683934
4668	161.1683877
4669	161.1569233
4670	161.1568948
4671	161.1568834
4672	161.1568436
4673	161.1568379
4674	161.1559323
4675	161.1552716
4676	161.1552716
4677	161.1552716
4678	161.1552716
4679	161.1541211
4680	161.1537851
4681	161.1472807
4682	161.1471098
4683	161.1186685
4684	161.1169822
4685	161.1169822
4686	161.1169708
4687	161.1160081
4688	161.1159454
4689	161.1159397
4690	161.1159397
4691	161.1158714
4692	161.1153245
4693	161.1038847
4694	161.0638792
4695	161.0625002
4696	161.0621297
4697	161.0575935
4698	161.0413052
4699	161.0390938
4700	161.0359647
4701	161.0091569
4702	161.0002238
4703	160.9995225
4704	160.9995225
4705	160.9983652
4706	160.9980688
4707	160.9966549
4708	160.9952753
4709	160.9924817
4710	160.9822648
4711	160.980064
4712	160.9780627
4713	160.9778289
4714	160.977789
4715	160.9242009
4716	160.9241895
4717	160.9241325
4718	160.9240412
4719	160.9239385
4720	160.9195353
4721	160.9195239
4722	160.9188508
4723	160.9178641
4724	160.9178698
4725	160.9178641
4726	160.9036209
4727	160.9036095
4728	160.8999415
4729	160.873094
4730	160.8547728
4731	160.853175
4732	160.853175
4733	160.8531693
4734	160.8515317
4735	160.7967656
4736	160.7865705
4737	160.7865705
4738	160.7848408
4739	160.7848008
4740	160.7847666
4741	160.7847095
4742	160.784681
4743	160.7846867
4744	160.7727953
4745	160.7607659
4746	160.7581567
4747	160.757974
4748	160.7551306
4749	160.7551363
4750	160.7393199
4751	160.7326959
4752	160.7325475
4753	160.7276079
4754	160.7215602
4755	160.7206351
4756	160.7142559
4757	160.7139247
4758	160.713919
4759	160.7139075
4760	160.7089045
4761	160.7071169
4762	160.7071112
4763	160.7033702
4764	160.6992522
4765	160.6988467
4766	160.6950998
4767	160.6469424
4768	160.6403889
4769	160.634178
4770	160.6340923
4771	160.6311953
4772	160.629384
4773	160.6273726
4774	160.6267897
4775	160.6236869
4776	160.6235726
4777	160.551156
4778	160.5511446
4779	160.5511446
4780	160.5340159
4781	160.5339416
4782	160.5250906
4783	160.5250906
4784	160.524982
4785	160.5236212
4786	160.5236097
4787	160.5158676
4788	160.5090114
4789	160.4979516
4790	160.4831507
4791	160.4228408
4792	160.4077926
4793	160.407764
4794	160.4077697
4795	160.3916959
4796	160.3906543
4797	160.3812976
4798	160.3812118
4799	160.3803877
4800	160.3364464
4801	160.3364407
4802	160.3355591
4803	160.3355476
4804	160.3337616
4805	160.3337616
4806	160.3337558
4807	160.3324678
4808	160.3324506
4809	160.3324449
4810	160.3324277
4811	160.3319926
4812	160.3319869
4813	160.290403
4814	160.2892177
4815	160.2891433
4816	160.2868642
4817	160.2662539
4818	160.2524454
4819	160.2519185
4820	160.2348552
4821	160.2293847
4822	160.2293446
4823	160.2287374
4824	160.2287431
4825	160.2158594
4826	160.2154126
4827	160.2152808
4828	160.2152808
