Номер дома;Общая площадь, кв,м,;Комнатность;Этаж;Секция;Линия;Студия;Количество сан узлов;Размер сан узла №1;Тип санузла 1;Размер сан узла №2;Тип санузла 2;Размер коридора;Гардеробная;Кухня;Количество балконов;Размер балкона №1;Размер балкона №2;Размер балкона №3;Жилая площадь за кв,м,;Размер 1-й комнаты;Размер 2-й комнаты;Размер 3-й комнаты;Размер 4-й комнаты;Ценазакв,м,;Ценазапомещение,тг.;Статус;Площадь гардеробных;Месяц продажи;Год продажи;планировка_1;планировка_2
7;55.0;2ккв;2;2;1;0;2.0;1.8;нет данных;3.9;нет данных;7.1;0.0;15.1;0.0;0.0;0.0;3.6;27.1;13.4;13.7;0.0;0.0;98268.4581818182;5404765.2;Продажа;0.0;12;2018;Р;ДН
7;31.0;1ккв;2;2;2;0;1.0;4.0;нет данных;0.0;Санузел отсутствует;3.3;0.0;9.3;0.0;0.0;0.0;3.6;14.4;14.4;0.0;0.0;0.0;124075.0;3846325.0;Продажа;0.0;10;2019;Л;Н
7;29.8;1ккв;2;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;9.0;0.0;0.0;0.0;3.6;10.6;10.6;0.0;0.0;0.0;120999.0;3605770.2;Продажа;2.7;9;2019;Л;Н
7;31.2;1ккв;2;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.5;0.0;0.0;0.0;3.6;11.9;11.9;0.0;0.0;0.0;116889.0;3646936.8;Продажа;2.1;9;2019;Л;Н
7;70.7;3ккв;2;2;5;0;1.0;4.8;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.5;0.0;0.0;0.0;3.6;37.5;10.9;11.3;15.3;0.0;98593.261669024;6970543.6;Продажа;3.2;12;2018;Р;ДН
7;57.0;2ккв;3;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.7;0.0;14.9;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;94820.4421052632;5404765.2;Продажа;0.0;12;2018;Р;ДН
7;31.0;1ккв;3;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.7;1.0;3.5;0.0;3.6;14.4;14.4;0.0;0.0;0.0;128425.0;3981175.0;Стр. Резерв;0.0;12;2019;Л;Н
7;31.5;1ккв;3;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.6;10.6;0.0;0.0;0.0;129017.0;4064035.5;Стр. Резерв;2.7;12;2019;Л;Н
7;31.6;1ккв;3;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;9.9;1.0;3.5;0.0;3.6;11.9;11.9;0.0;0.0;0.0;127739.0;4036552.4;Стр. Резерв;2.1;12;2019;Л;Н
7;73.5;3ккв;3;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.0;2.0;3.0;3.6;3.6;37.5;10.9;11.3;15.3;0.0;94837.3278911565;6970543.6;Продажа;3.3;12;2018;Р;ДН
7;57.0;2ккв;4;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.7;0.0;14.9;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;107920.0;6151440.0;Пл. Бронь;0.0;12;2019;Р;ДН
7;31.0;1ккв;4;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.7;1.0;3.5;0.0;3.6;14.4;14.4;0.0;0.0;0.0;116571.0;3613701.0;Продажа;0.0;9;2019;Л;Н
7;31.5;1ккв;4;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.6;10.6;0.0;0.0;0.0;129325.0;4073737.5;Свободно;2.7;12;2019;Л;Н
7;31.6;1ккв;4;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;9.9;1.0;3.5;0.0;3.6;11.9;11.9;0.0;0.0;0.0;127407.369936709;4026072.89;Продажа;2.1;11;2019;Л;Н
7;73.5;3ккв;4;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.0;2.0;3.0;3.6;3.6;37.5;10.9;11.3;15.3;0.0;101332.0;7447902.0;Свободно;3.3;12;2019;Р;ДН
7;57.0;2ккв;5;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;110337.0;6289209.0;Свободно;0.0;12;2019;Р;ДН
7;31.0;1ккв;5;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.7;1.0;3.5;0.0;3.6;14.4;14.4;0.0;0.0;0.0;127124.46;3940858.26;Продажа;0.0;11;2019;Л;Н
7;31.5;1ккв;5;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.6;10.6;0.0;0.0;0.0;129635.0;4083502.5;Свободно;2.7;12;2019;Л;Н
7;31.6;1ккв;5;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;9.9;1.0;3.5;0.0;3.6;11.9;11.9;0.0;0.0;0.0;128352.0;4055923.2;Продажа;2.1;12;2019;Л;Н
7;73.5;3ккв;5;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.0;2.0;3.0;3.6;3.6;37.5;10.9;11.3;15.3;0.0;101577.0;7465909.5;Свободно;3.3;12;2019;Р;ДН
7;57.3;2ккв;6;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;96753.0;5543946.9;Продажа;0.0;9;2019;Р;ДН
7;31.4;1ккв;6;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;114255.0;3587607.0;Продажа;0.0;8;2019;Л;Н
7;31.6;1ккв;6;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;118868.0;3756228.8;Продажа;2.7;9;2019;Л;Н
7;32.1;1ккв;6;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;113687.0;3649352.7;Продажа;2.2;8;2019;Л;Н
7;73.9;3ккв;6;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;90669.0;6700439.1;Продажа;3.3;10;2019;Р;ДН
7;57.3;2ккв;7;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;110858.0;6352163.4;Стр. Резерв;0.0;12;2019;Р;ДН
7;31.4;1ккв;7;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;129656.0;4071198.4;Стр. Резерв;0.0;12;2019;Л;Н
7;31.6;1ккв;7;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;130253.0;4115994.8;Стр. Резерв;2.7;12;2019;Л;Н
7;32.1;1ккв;7;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;128321.650155763;4119124.97;Продажа;2.2;11;2019;Л;Н
7;73.9;3ккв;7;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;102069.0;7542899.1;Стр. Резерв;3.3;12;2019;Р;ДН
7;57.3;2ккв;8;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;102151.0;5853252.3;Продажа;0.0;10;2019;Р;ДН
7;31.4;1ккв;8;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;114799.0;3604688.6;Продажа;0.0;8;2019;Л;Н
7;31.6;1ккв;8;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;114799.0;3627648.4;Продажа;2.7;8;2019;Л;Н
7;32.1;1ккв;8;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;114228.0;3666718.8;Продажа;2.2;8;2019;Л;Н
7;73.9;3ккв;8;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;88875.0;6567862.5;Продажа;3.3;8;2019;Р;ДН
7;57.3;2ккв;9;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;109196.0;6256930.8;Пл. Бронь;0.0;12;2019;Р;ДН
7;31.4;1ккв;9;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;128336.779936306;4029774.89;Продажа;0.0;11;2019;Л;Н
7;31.6;1ккв;9;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;130872.0;4135555.2;Свободно;2.7;12;2019;Л;Н
7;32.1;1ккв;9;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;128931.180062305;4138690.88;Продажа;2.2;11;2019;Л;Н
7;73.9;3ккв;9;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;99302.5200270636;7338456.23;Продажа;3.3;12;2019;Р;ДН
7;57.3;2ккв;10;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;99136.0;5680492.8;Продажа;0.0;9;2019;Р;ДН
7;31.4;1ккв;10;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;115951.0;3640861.4;Продажа;0.0;7;2019;Л;Н
7;31.6;1ккв;10;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;115951.0;3664051.6;Продажа;2.7;7;2019;Л;Н
7;32.1;1ккв;10;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;115951.0;3722027.1;Продажа;2.2;7;2019;Л;Н
7;73.9;3ккв;10;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;97588.0;7211753.2;Продажа;3.3;10;2019;Р;ДН
7;57.3;2ккв;11;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;111900.0;6411870.0;Свободно;0.0;12;2019;Р;ДН
7;31.4;1ккв;11;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;130887.0;4109851.8;Свободно;0.0;12;2019;Л;Н
7;31.6;1ккв;11;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;131490.0;4155084.0;Свободно;2.7;12;2019;Л;Н
7;32.1;1ккв;11;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;129540.7;4158256.47;Продажа;2.2;11;2019;Л;Н
7;73.9;3ккв;11;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;97822.0;7229045.8;Продажа;3.3;11;2019;Р;ДН
7;57.3;2ккв;12;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;99102.0;5678544.6;Продажа;0.0;9;2019;Р;ДН
7;31.4;1ккв;12;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;122390.0;3843046.0;Продажа;0.0;9;2019;Л;Н
7;31.6;1ккв;12;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;126705.0;4003878.0;Продажа;2.7;10;2019;Л;Н
7;32.1;1ккв;12;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;120566.0;3870168.6;Продажа;2.2;9;2019;Л;Н
7;73.9;3ккв;12;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;98057.0;7246412.3;Продажа;3.3;10;2019;Р;ДН
7;57.3;2ккв;13;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;99737.0;5714930.1;Продажа;0.0;9;2019;Р;ДН
7;31.4;1ккв;13;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;126886.0;3984220.4;Продажа;0.0;10;2019;Л;Н
7;31.6;1ккв;13;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;131984.0;4170694.4;Свободно;2.7;12;2019;Л;Н
7;32.1;1ккв;13;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;125624.0;4032530.4;Продажа;2.2;10;2019;Л;Н
7;73.9;3ккв;13;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;103446.0;7644659.4;Свободно;3.3;12;2019;Р;ДН
7;57.3;2ккв;14;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;106497.95008726;6102332.54;Продажа;0.0;11;2019;Р;ДН
7;31.4;1ккв;14;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;130268.0;4090415.2;Продажа;0.0;11;2019;Л;Н
7;31.6;1ккв;14;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;132169.0;4176540.4;Свободно;2.7;12;2019;Л;Н
7;32.1;1ккв;14;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;130209.609968847;4179728.48;Продажа;2.2;11;2019;Л;Н
7;73.9;3ккв;14;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;98338.0;7267178.2;Продажа;3.3;10;2019;Р;ДН
7;57.3;2ккв;15;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;107724.0;6172585.2;Продажа;0.0;11;2019;Р;ДН
7;31.4;1ккв;15;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;116990.0;3673486.0;Продажа;0.0;7;2019;Л;Н
7;31.6;1ккв;15;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;123509.0;3902884.4;Продажа;2.7;9;2019;Л;Н
7;32.1;1ккв;15;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;116990.0;3755379.0;Продажа;2.2;7;2019;Л;Н
7;73.9;3ккв;15;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;100446.150067659;7422970.49;Продажа;3.3;11;2019;Р;ДН
7;57.3;2ккв;16;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;108940.0;6242262.0;Пл. Бронь;0.0;12;2019;Р;ДН
7;31.4;1ккв;16;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;117704.0;3695905.6;Продажа;0.0;9;2019;Л;Н
7;31.6;1ккв;16;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;126155.0;3986498.0;Продажа;2.7;9;2019;Л;Н
7;32.1;1ккв;16;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;130576.0;4191489.6;Продажа;2.2;11;2019;Л;Н
7;73.9;3ккв;16;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;98616.0;7287722.4;Продажа;3.3;10;2019;Р;ДН
7;57.3;2ккв;17;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;112940.0;6471462.0;Свободно;0.0;12;2019;Р;ДН
7;31.4;1ккв;17;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;132119.0;4148536.6;Свободно;0.0;12;2019;Л;Н
7;31.6;1ккв;17;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;132728.0;4194204.8;Свободно;2.7;12;2019;Л;Н
7;32.1;1ккв;17;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;131414.0;4218389.4;Продажа;2.2;12;2019;Л;Н
7;73.9;3ккв;17;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;98757.0;7298142.3;Продажа;3.3;11;2019;Р;ДН
7;57.3;2ккв;18;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;113097.0;6480458.1;Свободно;0.0;12;2019;Р;ДН
7;31.4;1ккв;18;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;119803.0;3761814.2;Продажа;0.0;9;2019;Л;Н
7;31.6;1ккв;18;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;132911.0;4199987.6;Оценка;2.7;12;2019;Л;Н
7;32.1;1ккв;18;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;121583.0;3902814.3;Продажа;2.2;9;2019;Л;Н
7;73.9;3ккв;18;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;98897.0;7308488.3;Продажа;3.3;10;2019;Р;ДН
7;57.3;2ккв;19;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;113253.0;6489396.9;Свободно;0.0;12;2019;Р;ДН
7;31.4;1ккв;19;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;132487.0;4160091.8;Свободно;0.0;12;2019;Л;Н
7;31.6;1ккв;19;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;133097.0;4205865.2;Свободно;2.7;12;2019;Л;Н
7;32.1;1ккв;19;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;131780.0;4230138.0;Пл. Бронь;2.2;12;2019;Л;Н
7;73.9;3ккв;19;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;104071.0;7690846.9;Продажа;3.3;12;2019;Р;ДН
7;57.3;2ккв;20;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;99241.0;5686509.3;Продажа;0.0;7;2019;Р;ДН
7;31.4;1ккв;20;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;132673.0;4165932.2;Свободно;0.0;12;2019;Л;Н
7;31.6;1ккв;20;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;133284.0;4211774.4;Свободно;2.7;12;2019;Л;Н
7;32.1;1ккв;20;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;131964.0;4236044.4;Пл. Бронь;2.2;12;2019;Л;Н
7;73.9;3ккв;20;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;104479.0;7720998.1;Ус. Бронь;3.3;12;2019;Р;ДН
7;57.3;2ккв;21;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;113566.0;6507331.8;Стр. Резерв;0.0;12;2019;Р;ДН
7;31.4;1ккв;21;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;132858.0;4171741.2;Стр. Резерв;0.0;12;2019;Л;Н
7;31.6;1ккв;21;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;133469.0;4217620.4;Стр. Резерв;2.7;12;2019;Л;Н
7;32.1;1ккв;21;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;132148.0;4241950.8;Стр. Резерв;2.2;12;2019;Л;Н
7;73.9;3ккв;21;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;102823.0;7598619.7;Пл. Бронь;3.3;12;2019;Р;ДН
7;57.3;2ккв;22;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.0;3.0;3.6;27.1;13.4;13.7;0.0;0.0;107682.55008726;6170210.12;Продажа;0.0;11;2019;Р;ДН
7;31.4;1ккв;22;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;133042.0;4177518.8;Свободно;0.0;12;2019;Л;Н
7;31.6;1ккв;22;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;133655.0;4223498.0;Свободно;2.7;12;2019;Л;Н
7;32.1;1ккв;22;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;131672.919937695;4226700.73;Продажа;2.2;12;2019;Л;Н
7;73.9;3ккв;22;2;5;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;11.7;1.0;13.2;2.0;3.0;3.6;3.6;37.7;11.1;11.3;15.3;0.0;104774.0;7742798.6;Свободно;3.3;12;2019;Р;ДН
7;57.5;2ккв;23;2;1;0;2.0;1.4;нет данных;3.9;нет данных;6.8;0.0;15.1;2.0;3.1;3.1;3.6;27.1;13.4;13.7;0.0;0.0;114445.0;6580587.5;Стр. Резерв;0.0;12;2019;Р;ДН
7;31.4;1ккв;23;2;2;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.3;0.0;8.8;1.0;3.5;0.0;3.6;14.7;14.7;0.0;0.0;0.0;133226.0;4183296.4;Свободно;0.0;12;2019;Л;Н
7;31.6;1ккв;23;2;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;8.6;1.0;6.9;0.0;3.6;10.7;10.7;0.0;0.0;0.0;117680.0;3718688.0;Продажа;2.7;8;2019;Л;Н
7;32.1;1ккв;23;2;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;1.0;10.1;1.0;3.5;0.0;3.6;12.1;12.1;0.0;0.0;0.0;132514.0;4253699.4;Стр. Резерв;2.2;12;2019;Л;Н
